gene_id,module,module_color,gene_name
ENSG00000151655,0,#cccccc,ITIH2
ENSG00000134107,0,#cccccc,BHLHE40
ENSG00000092470,7,#f45deb,WDR76
ENSG00000258441,0,#cccccc,LINC00641
ENSG00000086570,0,#cccccc,FAT2
ENSG00000138646,0,#cccccc,HERC5
ENSG00000183763,7,#f45deb,TRAIP
ENSG00000128944,7,#f45deb,KNSTRN
ENSG00000220785,0,#cccccc,MTMR9LP
ENSG00000180879,0,#cccccc,SSR4
ENSG00000149054,0,#cccccc,ZNF215
ENSG00000173457,7,#f45deb,PPP1R14B
ENSG00000184545,0,#cccccc,DUSP8
ENSG00000140368,6,#8197f4,PSTPIP1
ENSG00000243244,5,#37aabb,STON1
ENSG00000165644,0,#cccccc,COMTD1
ENSG00000137343,3,#82a931,ATAT1
ENSG00000118307,7,#f45deb,CFAP94
ENSG00000154217,0,#cccccc,PITPNC1
ENSG00000189233,2,#c69432,NUGGC
ENSG00000120913,7,#f45deb,PDLIM2
ENSG00000166928,6,#8197f4,MS4A14
ENSG00000111885,6,#8197f4,MAN1A1
ENSG00000167393,0,#cccccc,PPP2R3B
ENSG00000189184,7,#f45deb,PCDH18
ENSG00000196511,6,#8197f4,TPK1
ENSG00000250208,0,#cccccc,FZD10-AS1
ENSG00000116574,0,#cccccc,RHOU
ENSG00000196268,0,#cccccc,ZNF493
ENSG00000123685,0,#cccccc,BATF3
ENSG00000141497,7,#f45deb,ZMYND15
ENSG00000262001,0,#cccccc,DLGAP1-AS2
ENSG00000169689,7,#f45deb,CENPX
ENSG00000213347,0,#cccccc,MXD3
ENSG00000182118,0,#cccccc,FAM89A
ENSG00000197444,0,#cccccc,OGDHL
ENSG00000148516,7,#f45deb,ZEB1
ENSG00000132481,0,#cccccc,TRIM47
ENSG00000148541,7,#f45deb,FAM13C
ENSG00000230650,0,#cccccc,AC140479.2
ENSG00000134326,0,#cccccc,CMPK2
ENSG00000184363,7,#f45deb,PKP3
ENSG00000134884,0,#cccccc,ARGLU1
ENSG00000085563,7,#f45deb,ABCB1
ENSG00000279518,0,#cccccc,AC083843.3
ENSG00000167680,0,#cccccc,SEMA6B
ENSG00000203650,7,#f45deb,LINC01285
ENSG00000137460,0,#cccccc,FHDC1
ENSG00000169856,0,#cccccc,ONECUT1
ENSG00000181392,0,#cccccc,SYNE4
ENSG00000163584,7,#f45deb,RPL22L1
ENSG00000237523,7,#f45deb,LINC00857
ENSG00000117586,0,#cccccc,TNFSF4
ENSG00000104522,0,#cccccc,GFUS
ENSG00000153044,7,#f45deb,CENPH
ENSG00000275832,7,#f45deb,ARHGAP23
ENSG00000198353,0,#cccccc,HOXC4
ENSG00000116990,0,#cccccc,MYCL
ENSG00000091106,6,#8197f4,NLRC4
ENSG00000198794,0,#cccccc,SCAMP5
ENSG00000126860,6,#8197f4,EVI2A
ENSG00000163207,0,#cccccc,IVL
ENSG00000235505,6,#8197f4,CASP4LP
ENSG00000172985,0,#cccccc,SH3RF3
ENSG00000167080,0,#cccccc,B4GALNT2
ENSG00000180900,0,#cccccc,SCRIB
ENSG00000139514,0,#cccccc,SLC7A1
ENSG00000229152,0,#cccccc,ANKRD10-IT1
ENSG00000081853,0,#cccccc,PCDHGA2
ENSG00000230551,0,#cccccc,AC021078.1
ENSG00000152117,3,#82a931,SMPD4BP
ENSG00000166582,0,#cccccc,CENPV
ENSG00000158423,0,#cccccc,RIBC1
ENSG00000183250,0,#cccccc,LINC01547
ENSG00000139737,0,#cccccc,SLAIN1
ENSG00000187800,7,#f45deb,PEAR1
ENSG00000163704,0,#cccccc,PRRT3
ENSG00000123989,0,#cccccc,CHPF
ENSG00000184574,0,#cccccc,LPAR5
ENSG00000176208,7,#f45deb,ATAD5
ENSG00000089327,0,#cccccc,FXYD5
ENSG00000137831,5,#37aabb,UACA
ENSG00000154265,0,#cccccc,ABCA5
ENSG00000109944,7,#f45deb,JHY
ENSG00000138771,0,#cccccc,SHROOM3
ENSG00000166436,0,#cccccc,TRIM66
ENSG00000157510,7,#f45deb,AFAP1L1
ENSG00000102452,0,#cccccc,NALCN
ENSG00000170175,0,#cccccc,CHRNB1
ENSG00000187796,6,#8197f4,CARD9
ENSG00000171223,0,#cccccc,JUNB
ENSG00000185507,0,#cccccc,IRF7
ENSG00000162415,0,#cccccc,ZSWIM5
ENSG00000170542,6,#8197f4,SERPINB9
ENSG00000165591,0,#cccccc,FAAH2
ENSG00000153721,0,#cccccc,CNKSR3
ENSG00000157240,0,#cccccc,FZD1
ENSG00000105270,0,#cccccc,CLIP3
ENSG00000198844,7,#f45deb,ARHGEF15
ENSG00000163032,0,#cccccc,VSNL1
ENSG00000165323,7,#f45deb,FAT3
ENSG00000008277,0,#cccccc,ADAM22
ENSG00000104450,0,#cccccc,SPAG1
ENSG00000170779,7,#f45deb,CDCA4
ENSG00000162073,0,#cccccc,PAQR4
ENSG00000160801,7,#f45deb,PTH1R
ENSG00000111817,6,#8197f4,DSE
ENSG00000082684,0,#cccccc,SEMA5B
ENSG00000267383,0,#cccccc,AC011447.3
ENSG00000197852,7,#f45deb,INKA2
ENSG00000140931,0,#cccccc,CMTM3
ENSG00000175147,0,#cccccc,TMEM51-AS1
ENSG00000167996,0,#cccccc,FTH1
ENSG00000161940,7,#f45deb,BCL6B
ENSG00000221926,0,#cccccc,TRIM16
ENSG00000071794,0,#cccccc,HLTF
ENSG00000278709,0,#cccccc,NKILA
ENSG00000230937,0,#cccccc,MIR205HG
ENSG00000115616,0,#cccccc,SLC9A2
ENSG00000278864,0,#cccccc,AC055811.4
ENSG00000287051,0,#cccccc,AC121757.2
ENSG00000223749,0,#cccccc,MIR503HG
ENSG00000177595,0,#cccccc,PIDD1
ENSG00000188157,0,#cccccc,AGRN
ENSG00000109743,6,#8197f4,BST1
ENSG00000144959,0,#cccccc,NCEH1
ENSG00000141232,0,#cccccc,TOB1
ENSG00000176834,0,#cccccc,VSIG10
ENSG00000130052,7,#f45deb,STARD8
ENSG00000100065,0,#cccccc,CARD10
ENSG00000166578,0,#cccccc,IQCD
ENSG00000254109,0,#cccccc,RBPMS-AS1
ENSG00000213626,7,#f45deb,LBH
ENSG00000224307,7,#f45deb,AL161785.1
ENSG00000055163,0,#cccccc,CYFIP2
ENSG00000165300,0,#cccccc,SLITRK5
ENSG00000117009,6,#8197f4,KMO
ENSG00000115107,0,#cccccc,STEAP3
ENSG00000213186,7,#f45deb,TRIM59
ENSG00000120278,0,#cccccc,PLEKHG1
ENSG00000147592,0,#cccccc,LACTB2
ENSG00000256969,0,#cccccc,AC084375.1
ENSG00000136999,0,#cccccc,CCN3
ENSG00000100311,0,#cccccc,PDGFB
ENSG00000160345,7,#f45deb,C9orf116
ENSG00000180263,0,#cccccc,FGD6
ENSG00000146021,0,#cccccc,KLHL3
ENSG00000069020,0,#cccccc,MAST4
ENSG00000189060,7,#f45deb,H1-0
ENSG00000072952,5,#37aabb,IRAG1
ENSG00000111087,0,#cccccc,GLI1
ENSG00000091137,0,#cccccc,SLC26A4
ENSG00000204516,0,#cccccc,MICB
ENSG00000113108,4,#34af8a,APBB3
ENSG00000076344,0,#cccccc,RGS11
ENSG00000144554,7,#f45deb,FANCD2
ENSG00000006634,7,#f45deb,DBF4
ENSG00000143036,0,#cccccc,SLC44A3
ENSG00000233834,0,#cccccc,AC005083.1
ENSG00000156103,0,#cccccc,MMP16
ENSG00000107551,0,#cccccc,RASSF4
ENSG00000061337,0,#cccccc,LZTS1
ENSG00000232810,6,#8197f4,TNF
ENSG00000138640,0,#cccccc,FAM13A
ENSG00000095303,6,#8197f4,PTGS1
ENSG00000121690,0,#cccccc,DEPDC7
ENSG00000065054,0,#cccccc,SLC9A3R2
ENSG00000185442,0,#cccccc,FAM174B
ENSG00000109099,7,#f45deb,PMP22
ENSG00000135407,0,#cccccc,AVIL
ENSG00000127124,6,#8197f4,HIVEP3
ENSG00000168143,0,#cccccc,FAM83B
ENSG00000186479,0,#cccccc,RGS7BP
ENSG00000206503,0,#cccccc,HLA-A
ENSG00000261371,7,#f45deb,PECAM1
ENSG00000286156,0,#cccccc,AC026273.1
ENSG00000126882,6,#8197f4,FAM78A
ENSG00000166596,7,#f45deb,CFAP52
ENSG00000132205,6,#8197f4,EMILIN2
ENSG00000184005,7,#f45deb,ST6GALNAC3
ENSG00000167608,0,#cccccc,TMC4
ENSG00000100003,0,#cccccc,SEC14L2
ENSG00000160972,0,#cccccc,PPP1R16A
ENSG00000121653,0,#cccccc,MAPK8IP1
ENSG00000118473,5,#37aabb,SGIP1
ENSG00000165389,0,#cccccc,SPTSSA
ENSG00000104324,7,#f45deb,CPQ
ENSG00000149418,0,#cccccc,ST14
ENSG00000119411,0,#cccccc,BSPRY
ENSG00000171502,0,#cccccc,COL24A1
ENSG00000206573,0,#cccccc,THUMPD3-AS1
ENSG00000148143,0,#cccccc,ZNF462
ENSG00000160401,7,#f45deb,CFAP157
ENSG00000232573,0,#cccccc,RPL3P4
ENSG00000152104,0,#cccccc,PTPN14
ENSG00000164318,0,#cccccc,EGFLAM
ENSG00000186469,6,#8197f4,GNG2
ENSG00000164050,0,#cccccc,PLXNB1
ENSG00000185386,0,#cccccc,MAPK11
ENSG00000174564,0,#cccccc,IL20RB
ENSG00000178175,7,#f45deb,ZNF366
ENSG00000173578,6,#8197f4,XCR1
ENSG00000064201,6,#8197f4,TSPAN32
ENSG00000110092,0,#cccccc,CCND1
ENSG00000101460,0,#cccccc,MAP1LC3A
ENSG00000172817,0,#cccccc,CYP7B1
ENSG00000214176,0,#cccccc,PLEKHM1P1
ENSG00000197134,0,#cccccc,ZNF257
ENSG00000115594,7,#f45deb,IL1R1
ENSG00000183734,0,#cccccc,ASCL2
ENSG00000198814,0,#cccccc,GK
ENSG00000166148,0,#cccccc,AVPR1A
ENSG00000147408,0,#cccccc,CSGALNACT1
ENSG00000047634,0,#cccccc,SCML1
ENSG00000119699,0,#cccccc,TGFB3
ENSG00000137843,0,#cccccc,PAK6
ENSG00000131188,7,#f45deb,PRR7
ENSG00000129474,0,#cccccc,AJUBA
ENSG00000085063,7,#f45deb,CD59
ENSG00000164649,0,#cccccc,CDCA7L
ENSG00000118513,0,#cccccc,MYB
ENSG00000229474,0,#cccccc,PATL2
ENSG00000197943,6,#8197f4,PLCG2
ENSG00000104081,0,#cccccc,BMF
ENSG00000235217,0,#cccccc,TSPY26P
ENSG00000124171,0,#cccccc,PARD6B
ENSG00000165178,6,#8197f4,NCF1C
ENSG00000233608,0,#cccccc,TWIST2
ENSG00000106829,7,#f45deb,TLE4
ENSG00000136040,6,#8197f4,PLXNC1
ENSG00000163909,7,#f45deb,HEYL
ENSG00000126822,0,#cccccc,PLEKHG3
ENSG00000130830,6,#8197f4,MPP1
ENSG00000167306,0,#cccccc,MYO5B
ENSG00000135838,6,#8197f4,NPL
ENSG00000271533,0,#cccccc,Z83843.1
ENSG00000275895,0,#cccccc,U2AF1L5
ENSG00000283787,0,#cccccc,PRR33
ENSG00000116117,7,#f45deb,PARD3B
ENSG00000064300,0,#cccccc,NGFR
ENSG00000187535,0,#cccccc,IFT140
ENSG00000006625,7,#f45deb,GGCT
ENSG00000273230,0,#cccccc,AC102953.2
ENSG00000161653,0,#cccccc,NAGS
ENSG00000142235,0,#cccccc,LMTK3
ENSG00000243679,0,#cccccc,AC018638.5
ENSG00000063660,0,#cccccc,GPC1
ENSG00000138606,0,#cccccc,SHF
ENSG00000219607,0,#cccccc,PPP1R3G
ENSG00000173281,0,#cccccc,PPP1R3B
ENSG00000149575,7,#f45deb,SCN2B
ENSG00000205890,0,#cccccc,AC108134.1
ENSG00000187098,6,#8197f4,MITF
ENSG00000145860,0,#cccccc,RNF145
ENSG00000127252,0,#cccccc,PLAAT1
ENSG00000109084,0,#cccccc,TMEM97
ENSG00000164403,0,#cccccc,SHROOM1
ENSG00000285373,0,#cccccc,LINC02478
ENSG00000281490,0,#cccccc,CICP14
ENSG00000155957,0,#cccccc,TMBIM4
ENSG00000147255,0,#cccccc,IGSF1
ENSG00000154822,6,#8197f4,PLCL2
ENSG00000163131,6,#8197f4,CTSS
ENSG00000163219,6,#8197f4,ARHGAP25
ENSG00000178662,0,#cccccc,CSRNP3
ENSG00000052344,0,#cccccc,PRSS8
ENSG00000166813,0,#cccccc,KIF7
ENSG00000079482,0,#cccccc,OPHN1
ENSG00000047648,7,#f45deb,ARHGAP6
ENSG00000118922,0,#cccccc,KLF12
ENSG00000138670,7,#f45deb,RASGEF1B
ENSG00000198932,7,#f45deb,GPRASP1
ENSG00000131015,0,#cccccc,ULBP2
ENSG00000111671,0,#cccccc,SPSB2
ENSG00000072210,0,#cccccc,ALDH3A2
ENSG00000262714,0,#cccccc,AC007342.5
ENSG00000100055,6,#8197f4,CYTH4
ENSG00000008256,0,#cccccc,CYTH3
ENSG00000149503,7,#f45deb,INCENP
ENSG00000167799,0,#cccccc,NUDT8
ENSG00000262468,0,#cccccc,LINC01569
ENSG00000102245,6,#8197f4,CD40LG
ENSG00000182134,0,#cccccc,TDRKH
ENSG00000159648,0,#cccccc,TEPP
ENSG00000261786,0,#cccccc,AC006058.1
ENSG00000196872,0,#cccccc,CRACDL
ENSG00000150551,0,#cccccc,LYPD1
ENSG00000228253,0,#cccccc,MT-ATP8
ENSG00000137124,0,#cccccc,ALDH1B1
ENSG00000170442,0,#cccccc,KRT86
ENSG00000172159,7,#f45deb,FRMD3
ENSG00000180071,0,#cccccc,ANKRD18A
ENSG00000132718,5,#37aabb,SYT11
ENSG00000260260,0,#cccccc,SNHG19
ENSG00000187513,7,#f45deb,GJA4
ENSG00000204301,7,#f45deb,NOTCH4
ENSG00000072786,6,#8197f4,STK10
ENSG00000162804,0,#cccccc,SNED1
ENSG00000182325,0,#cccccc,FBXL6
ENSG00000065923,0,#cccccc,SLC9A7
ENSG00000099889,0,#cccccc,ARVCF
ENSG00000164104,7,#f45deb,HMGB2
ENSG00000156140,0,#cccccc,ADAMTS3
ENSG00000278259,7,#f45deb,MYO19
ENSG00000136158,0,#cccccc,SPRY2
ENSG00000071909,0,#cccccc,MYO3B
ENSG00000109501,7,#f45deb,WFS1
ENSG00000073861,6,#8197f4,TBX21
ENSG00000152784,0,#cccccc,PRDM8
ENSG00000113569,7,#f45deb,NUP155
ENSG00000136111,6,#8197f4,TBC1D4
ENSG00000128709,0,#cccccc,HOXD9
ENSG00000139971,0,#cccccc,ARMH4
ENSG00000182022,0,#cccccc,CHST15
ENSG00000139438,0,#cccccc,FAM222A
ENSG00000104687,0,#cccccc,GSR
ENSG00000285108,0,#cccccc,AC103718.1
ENSG00000133624,4,#34af8a,ZNF767P
ENSG00000196696,3,#82a931,PDXDC2P-NPIPB14P
ENSG00000274512,0,#cccccc,TBC1D3L
ENSG00000112699,0,#cccccc,GMDS
ENSG00000006042,0,#cccccc,TMEM98
ENSG00000242861,0,#cccccc,AL591895.1
ENSG00000227775,0,#cccccc,AL031282.1
ENSG00000189420,7,#f45deb,ZFP92
ENSG00000198088,0,#cccccc,NUP62CL
ENSG00000250571,0,#cccccc,GLI4
ENSG00000148908,0,#cccccc,RGS10
ENSG00000131634,7,#f45deb,TMEM204
ENSG00000198003,7,#f45deb,CCDC151
ENSG00000000460,7,#f45deb,C1orf112
ENSG00000106211,0,#cccccc,HSPB1
ENSG00000196196,7,#f45deb,HRCT1
ENSG00000276085,0,#cccccc,CCL3L3
ENSG00000112276,0,#cccccc,BVES
ENSG00000162616,0,#cccccc,DNAJB4
ENSG00000148841,7,#f45deb,ITPRIP
ENSG00000130762,0,#cccccc,ARHGEF16
ENSG00000215440,0,#cccccc,NPEPL1
ENSG00000005243,0,#cccccc,COPZ2
ENSG00000114019,0,#cccccc,AMOTL2
ENSG00000230590,0,#cccccc,FTX
ENSG00000203883,7,#f45deb,SOX18
ENSG00000162769,0,#cccccc,FLVCR1
ENSG00000160191,0,#cccccc,PDE9A
ENSG00000233251,7,#f45deb,AC007743.1
ENSG00000109790,0,#cccccc,KLHL5
ENSG00000149679,0,#cccccc,CABLES2
ENSG00000116191,0,#cccccc,RALGPS2
ENSG00000067445,0,#cccccc,TRO
ENSG00000274180,7,#f45deb,NATD1
ENSG00000204525,6,#8197f4,HLA-C
ENSG00000188596,0,#cccccc,CFAP54
ENSG00000196793,7,#f45deb,ZNF239
ENSG00000183421,0,#cccccc,RIPK4
ENSG00000007392,3,#82a931,LUC7L
ENSG00000106665,0,#cccccc,CLIP2
ENSG00000102755,0,#cccccc,FLT1
ENSG00000262185,0,#cccccc,LINC02861
ENSG00000128228,0,#cccccc,SDF2L1
ENSG00000087086,0,#cccccc,FTL
ENSG00000102003,0,#cccccc,SYP
ENSG00000005448,0,#cccccc,WDR54
ENSG00000100350,0,#cccccc,FOXRED2
ENSG00000265190,0,#cccccc,ANXA8
ENSG00000129467,7,#f45deb,ADCY4
ENSG00000126785,7,#f45deb,RHOJ
ENSG00000213967,0,#cccccc,ZNF726
ENSG00000185010,7,#f45deb,F8
ENSG00000081923,0,#cccccc,ATP8B1
ENSG00000242534,0,#cccccc,IGKV2D-28
ENSG00000115896,7,#f45deb,PLCL1
ENSG00000168734,0,#cccccc,PKIG
ENSG00000262814,7,#f45deb,MRPL12
ENSG00000128311,0,#cccccc,TST
ENSG00000248527,0,#cccccc,MTATP6P1
ENSG00000136367,0,#cccccc,ZFHX2
ENSG00000213190,0,#cccccc,MLLT11
ENSG00000064393,0,#cccccc,HIPK2
ENSG00000183578,0,#cccccc,TNFAIP8L3
ENSG00000128059,7,#f45deb,PPAT
ENSG00000232593,0,#cccccc,KANTR
ENSG00000166762,0,#cccccc,CATSPER2
ENSG00000131368,0,#cccccc,MRPS25
ENSG00000178033,5,#37aabb,CALHM5
ENSG00000075884,6,#8197f4,ARHGAP15
ENSG00000105246,6,#8197f4,EBI3
ENSG00000039523,0,#cccccc,RIPOR1
ENSG00000182379,0,#cccccc,NXPH4
ENSG00000129596,7,#f45deb,CDO1
ENSG00000105499,6,#8197f4,PLA2G4C
ENSG00000096093,0,#cccccc,EFHC1
ENSG00000164574,0,#cccccc,GALNT10
ENSG00000196141,0,#cccccc,SPATS2L
ENSG00000106991,7,#f45deb,ENG
ENSG00000236871,3,#82a931,LINC00106
ENSG00000101680,0,#cccccc,LAMA1
ENSG00000183722,7,#f45deb,LHFPL6
ENSG00000180353,6,#8197f4,HCLS1
ENSG00000160888,0,#cccccc,IER2
ENSG00000198727,0,#cccccc,MT-CYB
ENSG00000106070,0,#cccccc,GRB10
ENSG00000114450,0,#cccccc,GNB4
ENSG00000163218,0,#cccccc,PGLYRP4
ENSG00000184584,0,#cccccc,STING1
ENSG00000065357,0,#cccccc,DGKA
ENSG00000172508,0,#cccccc,CARNS1
ENSG00000080947,4,#34af8a,CROCCP3
ENSG00000105926,0,#cccccc,MPP6
ENSG00000113504,0,#cccccc,SLC12A7
ENSG00000149218,0,#cccccc,ENDOD1
ENSG00000135272,0,#cccccc,MDFIC
ENSG00000137878,7,#f45deb,GCOM1
ENSG00000270605,0,#cccccc,AL353622.1
ENSG00000263272,4,#34af8a,AC004148.1
ENSG00000093134,0,#cccccc,VNN3
ENSG00000198478,0,#cccccc,SH3BGRL2
ENSG00000100302,0,#cccccc,RASD2
ENSG00000177374,5,#37aabb,HIC1
ENSG00000225032,0,#cccccc,AL162586.1
ENSG00000115353,0,#cccccc,TACR1
ENSG00000006062,6,#8197f4,MAP3K14
ENSG00000213918,0,#cccccc,DNASE1
ENSG00000286646,6,#8197f4,AL121933.2
ENSG00000167178,0,#cccccc,ISLR2
ENSG00000232229,0,#cccccc,LINC00865
ENSG00000236144,0,#cccccc,TMEM147-AS1
ENSG00000248608,0,#cccccc,AC133963.1
ENSG00000006282,0,#cccccc,SPATA20
ENSG00000225285,0,#cccccc,LINC01770
ENSG00000123104,0,#cccccc,ITPR2
ENSG00000134504,0,#cccccc,KCTD1
ENSG00000174004,6,#8197f4,NRROS
ENSG00000188185,0,#cccccc,LINC00265
ENSG00000141469,7,#f45deb,SLC14A1
ENSG00000125850,0,#cccccc,OVOL2
ENSG00000173838,0,#cccccc,MARCHF10
ENSG00000158062,0,#cccccc,UBXN11
ENSG00000069399,0,#cccccc,BCL3
ENSG00000071246,5,#37aabb,VASH1
ENSG00000001617,0,#cccccc,SEMA3F
ENSG00000181804,6,#8197f4,SLC9A9
ENSG00000165655,0,#cccccc,ZNF503
ENSG00000213983,0,#cccccc,AP1G2
ENSG00000140939,0,#cccccc,NOL3
ENSG00000135338,0,#cccccc,LCA5
ENSG00000182218,0,#cccccc,HHIPL1
ENSG00000164484,0,#cccccc,TMEM200A
ENSG00000165244,7,#f45deb,ZNF367
ENSG00000236552,0,#cccccc,RPL13AP5
ENSG00000113319,0,#cccccc,RASGRF2
ENSG00000183688,5,#37aabb,RFLNB
ENSG00000183876,0,#cccccc,ARSI
ENSG00000158555,0,#cccccc,GDPD5
ENSG00000122707,7,#f45deb,RECK
ENSG00000197565,0,#cccccc,COL4A6
ENSG00000147113,7,#f45deb,DIPK2B
ENSG00000197892,0,#cccccc,KIF13B
ENSG00000147650,0,#cccccc,LRP12
ENSG00000162924,0,#cccccc,REL
ENSG00000104763,7,#f45deb,ASAH1
ENSG00000152518,6,#8197f4,ZFP36L2
ENSG00000010810,6,#8197f4,FYN
ENSG00000161381,0,#cccccc,PLXDC1
ENSG00000167604,0,#cccccc,NFKBID
ENSG00000169692,0,#cccccc,AGPAT2
ENSG00000129680,0,#cccccc,MAP7D3
ENSG00000125772,0,#cccccc,GPCPD1
ENSG00000166750,0,#cccccc,SLFN5
ENSG00000109771,7,#f45deb,LRP2BP
ENSG00000124496,0,#cccccc,TRERF1
ENSG00000173166,0,#cccccc,RAPH1
ENSG00000139146,0,#cccccc,SINHCAF
ENSG00000225434,0,#cccccc,LINC01504
ENSG00000267750,0,#cccccc,RUNDC3A-AS1
ENSG00000166446,0,#cccccc,CDYL2
ENSG00000174804,7,#f45deb,FZD4
ENSG00000091656,0,#cccccc,ZFHX4
ENSG00000114268,0,#cccccc,PFKFB4
ENSG00000140682,5,#37aabb,TGFB1I1
ENSG00000181588,0,#cccccc,MEX3D
ENSG00000188001,7,#f45deb,TPRG1
ENSG00000181036,6,#8197f4,FCRL6
ENSG00000163545,0,#cccccc,NUAK2
ENSG00000105339,7,#f45deb,DENND3
ENSG00000171488,6,#8197f4,LRRC8C
ENSG00000115252,0,#cccccc,PDE1A
ENSG00000197978,0,#cccccc,GOLGA6L9
ENSG00000067177,7,#f45deb,PHKA1
ENSG00000128159,4,#34af8a,TUBGCP6
ENSG00000224093,0,#cccccc,BCAR3-AS1
ENSG00000078814,0,#cccccc,MYH7B
ENSG00000165923,0,#cccccc,AGBL2
ENSG00000116133,0,#cccccc,DHCR24
ENSG00000188677,0,#cccccc,PARVB
ENSG00000148734,0,#cccccc,NPFFR1
ENSG00000152611,7,#f45deb,CAPSL
ENSG00000135047,0,#cccccc,CTSL
ENSG00000136810,0,#cccccc,TXN
ENSG00000161647,0,#cccccc,MPP3
ENSG00000138593,7,#f45deb,SECISBP2L
ENSG00000276566,0,#cccccc,IGKV1D-13
ENSG00000234420,0,#cccccc,ZNF37BP
ENSG00000106004,7,#f45deb,HOXA5
ENSG00000106952,6,#8197f4,TNFSF8
ENSG00000111801,6,#8197f4,BTN3A3
ENSG00000100417,0,#cccccc,PMM1
ENSG00000172244,7,#f45deb,C5orf34
ENSG00000213420,0,#cccccc,GPC2
ENSG00000186638,0,#cccccc,KIF24
ENSG00000010295,6,#8197f4,IFFO1
ENSG00000162390,0,#cccccc,ACOT11
ENSG00000229043,0,#cccccc,ZFAND2A-DT
ENSG00000132622,7,#f45deb,HSPA12B
ENSG00000130598,0,#cccccc,TNNI2
ENSG00000231500,0,#cccccc,RPS18
ENSG00000100060,6,#8197f4,MFNG
ENSG00000157778,7,#f45deb,PSMG3
ENSG00000111490,0,#cccccc,TBC1D30
ENSG00000172183,0,#cccccc,ISG20
ENSG00000134247,0,#cccccc,PTGFRN
ENSG00000132846,0,#cccccc,ZBED3
ENSG00000170545,0,#cccccc,SMAGP
ENSG00000105699,0,#cccccc,LSR
ENSG00000047365,7,#f45deb,ARAP2
ENSG00000196187,0,#cccccc,TMEM63A
ENSG00000254363,0,#cccccc,AC011379.2
ENSG00000112655,0,#cccccc,PTK7
ENSG00000187323,7,#f45deb,DCC
ENSG00000003147,0,#cccccc,ICA1
ENSG00000152953,0,#cccccc,STK32B
ENSG00000114166,6,#8197f4,KAT2B
ENSG00000122786,5,#37aabb,CALD1
ENSG00000103490,0,#cccccc,PYCARD
ENSG00000174776,0,#cccccc,WDR49
ENSG00000016391,0,#cccccc,CHDH
ENSG00000167553,7,#f45deb,TUBA1C
ENSG00000197822,0,#cccccc,OCLN
ENSG00000182287,6,#8197f4,AP1S2
ENSG00000210082,0,#cccccc,MT-RNR2
