,B cells,CD8+ T cells,CD4+ T cells,Tregs,NK cells,Monocytes,Macrophages M1,Macrophages M2,Dendritic cells,Neutrophils,Mast cells,Eosinophils,T helper cells,Cytotoxic cells,Immune checkpoint
TCGA-55-8619-01A,1.5025341112690502,0.6466219372914994,0.8788492878864325,0.024074454095799575,0.09133442284353671,1.0096641157660717,0.1986892846856243,0.8812510892447057,0.38142335426335655,1.1962127366966402,0.6183206277516939,0.22960269412675077,0.2312593104840643,0.675883780284391,0.5702269188288098
TCGA-55-6980-11A,-0.39349226962857475,0.44849931986502234,1.138239075935449,-0.19609007711262838,0.36654969490258843,0.5690371478465952,0.33059232247933734,0.4298981181184446,0.3596652239764237,0.805395919838505,1.0703480880430265,-0.20033137758878414,0.7100318900282042,0.7488095772829716,0.14779685138056842
TCGA-86-8674-01A,-0.8023331384638415,-1.2678943029758944,-1.657603019804413,-1.1332954106239173,-0.7006894711861479,-2.3589876684401045,-0.7893080306556194,-1.8861798013407003,-1.6932067277000364,-0.9258698791770849,-1.2515872487834558,-0.6942318797553433,-0.3720431992347382,-1.1489340534494914,-1.3589825822913928
TCGA-38-4625-01A,0.09257603449999208,0.2213861115297848,-0.3710985895342761,-0.07260846173350743,0.412475153783417,0.5645997705296394,0.9095991201769891,0.7061756670227712,-0.2252115376795312,0.26967987874519983,0.06705937083152735,0.5032192820374033,-0.8066295781201762,0.11996333155233636,0.4824328670051731
TCGA-55-6986-01A,0.07272884667959253,-0.8391742590555129,0.10884630715285173,-0.6351655208393788,-0.6249668075667881,-0.1200617534720486,-0.4897882969267843,0.31366716691467017,-0.06760958132095637,-0.3768503554864892,-0.38857543833335123,0.269985515365911,-0.217262540465697,-0.7806907590795632,-0.8827352051332055
TCGA-NJ-A4YF-01A,-0.8564703289222286,-0.9874764482457119,-0.6396599970997852,-0.5786469257131405,-0.12469394204875256,-1.2625775361413862,-1.0927758046697418,-1.162427465997299,-0.8936223329328465,-0.35020114243153844,-1.2879369642780214,-0.49463957336530984,-0.9063241884429466,-0.8625379320870694,-0.8602390005425093
TCGA-91-6830-01A,-0.2093809985755141,0.40704231642652955,0.5829476372646094,-0.4176193817756512,0.6938494654660536,0.2688351319362295,0.3175910730661778,0.4472253028188947,-0.2862191986975403,1.1032583206995061,0.39061261635006606,0.4399953889410301,0.02663052795270741,0.4176530851393796,0.13833229705467232
TCGA-78-8660-01A,0.5569233469008669,1.3386082713113825,0.6319299004506013,0.5351014549511569,0.5755702411258234,0.50112814148296,0.11375447443691637,0.573074845933766,0.38725051308129094,-0.22624262179015714,0.09794176153137939,0.35588499893014186,-0.00903539187642366,1.270937784211614,0.7500623895838207
TCGA-55-8204-01A,0.44075916691530076,-0.050761699021027465,-0.7431544066366629,0.036166006192467126,-0.236671915630787,-0.642862037610611,0.12883954705715991,-0.6562202326376091,-0.5099186133863878,1.0257011800557023,0.2331179408191647,-0.2595513668312109,0.05898672290098972,0.06973215817406941,-0.09987323767234567
TCGA-55-8302-01A,0.03804370518324947,-0.07420462365907278,-0.6018898757182655,-0.0938272937417729,-0.13248258394698828,-0.0206314549016811,0.10889302256376795,-0.12183126285616197,-0.17972707500910887,-0.652483203533417,0.18036568893036456,0.26391448653032407,1.0944697278885067,-0.05713033323226312,0.3828684388694819
TCGA-86-8056-01A,-0.016518020093400133,-0.5871507787164646,0.1042119481232949,0.25736834884788085,-0.43398016634931547,0.21876855362974892,0.4732446120582183,0.09571850137926073,0.18776758478101824,0.5264029043670587,0.44420621254435133,0.3519484529971379,0.5199334442246862,-0.5097213023001944,-0.34433072426815187
TCGA-44-6145-11A,-0.3439205786763445,0.14713563996037665,0.38681437538060576,-0.8468709405981633,0.49734558623354336,0.7431836051855245,-0.062418229141369776,1.4575145834361325,0.605645936730421,1.941969981955663,1.439418942142266,-0.5543192261629177,0.4720710429178112,0.5226445628849856,-0.14715694462835335
TCGA-MP-A4T6-01A,0.5129055030266675,-0.11477417798396534,-0.03079926663913013,0.4811618776505055,-0.6039534228416293,-0.6872046263199869,0.2166285177922788,-0.5254417971849829,0.48605363680372593,-0.5179654077661423,-0.012657769579150139,-0.34808821119630806,0.5998273463961962,-0.054506901816774644,0.25118746128438535
TCGA-55-6970-11A,0.4516880882120896,1.0769902440909116,1.7087630615136888,-0.21326506726900066,1.0909231734026061,0.9737452669722465,0.5174341273307459,1.2623529405997282,0.6588507721177427,1.8016664459666867,0.9856098116465642,0.592957061210965,0.8318428996697507,1.0918195353328801,0.687855699975796
TCGA-05-4422-01A,0.6258045786117197,0.7515757418123278,0.25353657764689697,0.27706399131497444,0.16735482347282613,0.0437467221508465,-0.3834129651182094,-0.7212971003670756,-0.2613195067769946,-0.37255831583306015,-1.5094226565500204,0.31908156449692215,0.40504203417341983,0.6949979886239132,0.37164141512412574
TCGA-97-A4M2-01A,0.7862030941451769,0.3998751176121773,0.8732845688758146,0.0329243492799823,0.6658070768808635,0.748817543792459,0.6625561875159939,0.7669723194314543,0.7999346704491416,0.6447131048237499,1.1803320231840295,0.6415716264206095,0.5392480811972499,0.7215091057318984,0.48360738395017616
TCGA-62-8397-01A,-0.7388265497787028,-1.0112485731855148,-0.5954502304564312,-0.7150817873669664,-0.9717272934362495,-0.5182464266977671,-1.1270210200121573,-0.498487628828081,-0.06847899601864205,-0.13150112290664343,0.5694136158384965,-0.5138256213503716,-0.48088324614980243,-0.9876628645244948,-1.1464422191356054
TCGA-55-7281-01A,-0.597448010822689,-0.13337895370044078,0.040076966104375666,0.2895253616242371,-0.3186787075162365,0.5667188473690746,0.6978684383868888,0.13761111946957452,0.5185776826226215,-0.2473465146989384,-0.6838874253216175,0.6888807180704837,-0.27306770587822793,-0.08493629289361371,0.2956720995777695
TCGA-95-8494-01A,-1.1372582121286503,-1.0236993641311298,-1.0505924567584217,0.35817444531898307,-0.6187065475400172,0.028736818806672202,0.4340975520434181,-0.39591725289461027,0.5589185869036087,-0.32721181848477404,-0.17586568153044638,0.2342047401107666,-0.28444693640637553,-0.7152817372107302,-0.314819226645775
TCGA-78-7161-01A,-0.953401185156797,-0.9940041580998202,-1.2955334426895715,-1.0351711580603502,-0.6170980779677517,-1.706568965841832,-0.7546769663233371,-1.3135917694455093,-1.2629040105986307,-0.25137196644518256,-1.1084021199174785,-0.4444920479285651,-0.28383360036810623,-0.7338083099296188,-1.3486424074810612
TCGA-05-4397-01A,-0.48889566990244904,-0.5717578647929096,-0.7554523545476182,-0.08900514640095421,-0.09262037196262882,0.21070613868552202,-0.4883907693122011,0.3610072803547625,-0.6107389879758564,-0.21562306274629225,-1.2846479941318463,0.09041441709486157,-0.5707749951692083,-0.42564299464796046,0.4396697746324772
TCGA-NJ-A55R-01A,0.9894859709309127,-1.2333263021790561,-0.7779564940604181,-0.5546229402138986,-0.7260282025432897,-1.4699081311846864,-0.2910196761107478,-1.0713836973834678,-0.43808527192744245,-0.8727140095034897,0.33721074977817106,-0.24849091786511884,-0.5763318799907405,-1.2915293749168597,-0.45511055875921624
TCGA-49-AARO-01A,1.0403588496794145,0.24414980343771436,0.3645281124762853,1.0647039151381053,0.5645322555676079,0.4120367196499477,0.8482105739084914,0.2629269677011549,1.3801223673430474,-0.26682704630596393,-0.21256511466221487,0.49535159482864916,0.4949360973212285,0.43391272788508484,0.6356451097942535
TCGA-44-A47A-01A,-0.5295011758351608,-0.35972664940371535,0.8217565468695224,1.2242554620502768,-0.7440198349468141,0.14107604802644766,0.2520025562697722,0.13923892944463698,1.1875718934218693,-0.1225646149437261,0.14247125080325443,0.43385014456920545,0.41361211991525965,-0.4795398614507734,0.2985080616737972
TCGA-55-7994-01A,0.5112590572722319,1.5813504456560439,0.16666493609898,0.7546114653021299,0.49063921804660615,0.7752776653515477,-0.3053699148329079,0.47709688988998294,0.4852924155105919,-0.4783052052966307,-0.691459413605685,1.027922985858381,0.4814051686439807,1.7542348130591126,1.2564300821371701
TCGA-L4-A4E5-01A,-0.3173779731221112,-0.350693851129618,-0.5288647668058117,0.3040189912531998,-0.3433856566385344,-1.1078782495824153,0.8085302125680996,-0.7789433699831491,-0.5012716277554016,-0.8836744511304783,-0.7732352234873021,0.47791846322160564,-0.1416936074250129,-0.31957509310834603,-0.34152180491167516
TCGA-49-4507-01A,-0.06314394257751924,1.8296052373998,-0.4434340910606309,0.12108810862613902,2.46678990303786,-0.015593220166213895,-0.6684720583618217,-0.7776985461957845,-0.819684312261756,-0.15999267723543034,-0.033011858664862455,0.10498533848549733,0.5353633215107136,2.1346936552574305,0.6168077879328341
TCGA-NJ-A55O-01A,-0.2329278155770423,-0.8843636623203908,-0.09588085227207806,-0.45392833210495453,-0.5079780067570863,-0.028936849350912165,-0.13203253008560237,0.39998444492153135,-0.1252659617990089,-0.39519000217178585,-0.4725504947718952,-0.35354093389184527,0.20680738627049156,-0.8772997062289057,-0.3623740162457756
TCGA-78-7143-01A,-0.08177824571804057,-0.9836636766195164,0.17822203759941319,0.5932063511489836,-0.778633455530736,-0.12200898470879884,0.4978484445249502,0.09399558295193189,0.5843547250258471,-0.5152058342582971,-0.2081772272868512,0.20314510434797345,0.18022012343516533,-1.164072186781463,-0.021827297610645762
TCGA-62-8395-01A,-0.21181815179342706,-0.6627104443953928,-0.4257278796926077,-0.48878124949012197,-0.6138306122663764,-0.2279205554150887,-0.2363648939896601,-0.1941974109006605,-0.2603266226416037,-0.015790392964219895,-0.029277981047058605,-0.002429125261402576,-0.05687056711711746,-0.666277026986073,-1.0236589001765273
TCGA-55-8094-01A,-1.1575138432295282,-1.4690546830001439,-1.6737329375848913,-0.5795085278881685,-0.521189477470247,-2.431993934517693,-0.32189997879911697,-1.1711055876870975,-0.9486695114124073,-0.6343027970638963,-1.4864858824938363,-0.5020322382168485,-1.14378990949813,-1.4035502236497173,-1.4199514017589285
TCGA-75-7031-01A,-0.5096232795649444,0.36381939938482677,-0.2640312852930659,0.15220555014241466,0.5628418369991907,0.008466947204060401,-0.8436044723661796,-0.3157707777286394,-0.6555762699922358,-0.40178082521900704,-0.4147902942636428,-0.24932381903892126,-0.1282086781390401,0.5292491646624152,0.26026374169349265
TCGA-55-6642-01A,0.6121719960160698,0.512509415861065,-0.02260629835048844,0.2295409331986736,0.9749394859146285,-0.1375838546563037,-0.1735318281461812,-0.18388465255114303,-0.1799229751426991,-0.34280406180284817,-0.4729232027250414,-0.6468508450699273,-0.4635160059868322,0.6870187349062372,-0.20327380568293385
TCGA-50-5933-01A,-1.0030426298335242,-0.3363761339864645,0.18642298962262424,0.5934706918133887,-0.4076953197131383,1.377779461410496,-0.0015941970653387777,0.7104458017860183,0.18447642019461244,-0.2584693459122139,-0.13269153326979796,-0.0678336463837756,-0.3901834203643024,-0.4530896222360527,0.736488677789037
TCGA-64-5778-01A,1.2158681111911702,1.980038416467104,0.7523802608078777,0.5316494224414342,0.3985958300320667,0.11078515962452266,-0.106430723269979,-0.10980539168629874,0.4924373990509494,-0.8083879064986842,-1.1993400468632438,0.15758804541327331,0.522452520860046,1.2837866964912112,1.1726813594856706
TCGA-50-8460-01A,0.8019823583040807,0.14505452007309272,0.1680126219163612,0.5311011950139602,-0.4610962483389657,-0.651356607316999,0.006892072619338655,-0.5512204912367243,0.35552612977318454,0.11779201438742445,1.4776945099145644,0.007799468681930699,0.12379406810016623,0.039114879472954146,-0.23191936995082874
TCGA-75-7025-01A,0.6467663857156075,0.10382930655993065,0.23801338698162242,0.34165615748390893,-0.4514128334570565,-0.3889621515124297,-0.03683508785570603,-0.05140592583811895,0.45106243256778455,-0.11412835179481808,0.7829933935917875,0.4681783245456302,0.23976610547843033,0.07622703656229977,-0.20379480630774444
TCGA-44-6777-11A,0.48022697077228915,0.6884446041511192,0.8401888599597488,-0.6630760499534145,1.0224259530296995,0.9340442690364622,0.24079586674406858,0.9792998893118997,0.723440425862071,1.695819208411846,0.8798920287392201,-0.18850695227796604,0.21556800506332355,0.834024552770539,0.1297091667969542
TCGA-99-8033-01A,-0.5958038362834199,1.4103415343253205,-0.3051601410884871,0.20643938459303213,1.32709037798724,-0.2546118608554165,0.6147966278264742,-0.5395010544908652,-0.6037720103520012,0.24937176883899745,-0.5227937983068669,0.06622389300130874,0.3882375932340087,1.7443649782391724,0.7823663332978116
TCGA-49-6761-11A,-1.2040220447593553,0.6558901220336292,0.7364892413162301,-1.497175742407868,1.4374410252872494,0.5448634917681355,-0.17168644161180585,0.25236081096439805,0.25883657719864595,0.5503242491967,0.8024809187542452,-0.7349225695559222,0.6221955217355879,1.3073316014615526,-0.2282270514466852
TCGA-44-7671-01A,-0.9553281358132157,-1.4083578525431593,-1.017065908947219,-1.1164509622662167,-0.8164983621247998,-1.0430209731631412,-0.8412736706771441,-0.47551631503004005,-0.9256293544138974,-0.6655400968857103,0.21079784243945807,-0.2578915617679273,-0.5632575416363533,-1.4434342279404766,-1.3919039249818324
TCGA-MP-A4T7-01A,-0.40057944788840044,-0.4575572467588614,-0.46039478245749466,-0.28285592222495004,-0.14282009115588,-0.13860065983086572,0.19521281038293942,0.24020314938108095,-0.4410933805839215,-0.007871851233022904,-0.42865014876188084,-0.19443346439439294,0.425865169057051,-0.24780271533748457,-0.37536519271358615
TCGA-44-6778-11A,-0.6901022573351681,0.7998804826968682,1.2833082296405736,-0.6551702507558187,0.9645945853942651,0.9183687946586415,0.49431760052838414,0.9732779089510363,0.6014580629307419,2.73242908410291,1.3832134684448043,0.2882168390888282,0.8055848240016275,0.7015951148677638,0.36869436570071235
TCGA-64-1679-01A,-0.8048802474015526,-1.4922074846896536,-0.5064752417905213,-0.11555319680043717,-0.6364266716282136,0.5719994797854594,0.5136642851120936,-0.2055398180625942,-0.33816411954351594,-0.4858097817035765,-0.30235259156014815,-0.2560429808873571,-0.5210354992548282,-1.5325340074523675,-0.13016685484286858
TCGA-78-7159-01A,0.3646345085799477,0.15491885694012836,-0.47705770440165357,0.3925718410666646,3.4495028315581076,-0.9801568610332612,-0.24576179792250433,-0.7049848093521182,-0.03724816598374485,0.7323747654340851,-0.9226394673952591,-0.48812974302012363,-0.5192992430515858,-0.11238018426362864,-0.1343836195812299
TCGA-75-6207-01A,-0.8673501462432502,-0.9120479467062443,-0.8597543899376976,-0.5598177503781901,-0.8556818836140451,-0.03468124773998076,-0.36723636113960145,0.08490313420527792,0.2493648115654328,0.07048783492103573,-0.7498428418376499,-0.2257243298235227,-0.4472295825528572,-1.0179064228919823,-0.29857043272051903
TCGA-35-4122-01A,0.5053429393746542,1.2847062272478182,0.2403872485351556,-0.26519847993813156,0.9117077272964872,1.2038054848572894,0.669604477867424,1.6054249626697004,0.3165384720919534,0.2965357584735145,-0.5561896605579212,0.1641130028040747,-0.6663212648340054,0.9867939565814161,0.8665158469153358
TCGA-49-AAR9-01A,-1.1580540901020124,-0.5199335299580355,-2.258775453555491,-1.023380559438201,-0.22947375576213908,-1.3932608345908513,-0.13643689136862563,-1.7166733266788607,-1.7231589299746837,-1.1898009930098448,-1.4432604462877283,-0.8178018301672813,-0.9808515084396263,-0.47635441512848786,-0.6169904861639973
TCGA-78-7537-01A,-0.11237394988823468,-0.7428510644422656,-0.9659666458947056,-0.3186183412443688,-0.41057206119738676,-1.1443985253870386,-0.44271504811810275,-0.5699366222125899,-0.8859938735569701,-1.0878597699320576,-0.24143096249378046,0.04040170810878454,-0.1478792135596563,-0.7517324124960795,-1.0235882007806358
TCGA-55-6968-01A,0.5817547430780007,0.9087876340331257,0.6539425860579785,0.3397532906458176,0.6748996527068231,0.592635816306606,0.196654073176507,0.07305125818247335,-0.28745482603240824,-0.4261812292531963,-1.3343166627008942,0.31044910910160517,-0.868812811424184,0.7150528705920678,0.8179711320656551
TCGA-NJ-A4YG-01A,-0.26714432712272773,-0.5708362903130093,-0.05155013367578953,0.22569978879130612,-0.45557340159058085,-0.2414510299044724,-0.17029460865862855,0.18138079149101866,0.8714072848771537,-0.18054496042302787,-0.037301916802379494,0.20600577548809712,-0.2630887911012498,-0.5396836333658891,-0.138364701557687
TCGA-53-A4EZ-01A,-0.08180039014307419,-0.6707159167800874,-1.2172897263613107,-0.9029412128560939,-0.49023263398594974,-1.424496865355855,-0.664344923583646,-1.490718473161389,-0.1902615202211438,-0.5922811875199283,-0.8745828970314037,-0.36204726425389666,0.07463987194512904,-0.6688659366119574,-0.36887587256526966
TCGA-50-5930-11A,-1.0518711730297077,-0.1609113630151965,0.20042593976212664,-1.569112086128795,0.7686432288926485,0.6526464374838898,-0.26512058619906387,0.45570894249515664,0.40939829099596947,0.7130386480070513,0.810024797270358,-0.6605332586993234,0.1857747847081275,0.048927728570975874,-0.39632991588277544
TCGA-55-8620-01A,0.7501887988183676,0.40274735563531894,-0.6419369486328774,-0.03791290091700818,0.008385431803416733,-0.23957742806769908,-0.6002915851038438,-0.3848277221204673,-0.3585454668592636,-0.5205556272131826,-0.8188147180179898,-0.34195099467309376,-0.9137310735756824,0.19362270512478583,0.36416317882378757
TCGA-75-5147-01A,0.8499755694021272,-0.040021025891972845,0.3293548233297071,0.43385576863192393,-0.5839458183762898,0.15583590165502545,0.4839340297570501,0.14827453658496753,0.42332080096558755,0.2609608492993321,0.17068331956442348,0.026326739619507,-0.3869224865542426,-0.264817156925321,0.08117656325928613
TCGA-55-5899-01A,-0.5834199773212125,0.3166870503618874,-0.28513152277330245,0.07065435127531146,-0.03212761854417361,0.6561196587088102,-0.806098519569554,-0.00035245663014292294,-0.3554093070895345,-0.8093443917189509,-0.7461451286729158,-0.026509175580557136,-1.5823218752354913,0.4128963901339417,0.21359155812363664
TCGA-55-6983-01A,1.8522967144171205,0.4495997687390203,0.6518709042594789,0.02943894508989095,-0.19220541466018515,-0.17935844797733233,-0.24485757033634586,-0.1228280033285647,0.3340828093147965,-0.24540299261480647,0.014673139765972515,-0.2510713825236882,-0.14988347264117355,0.20340649581407824,-0.12692996429892722
TCGA-55-6975-11A,-0.10642791193723396,0.2938604540002309,0.4000606005640906,-1.0492732761208254,0.1502746743182427,0.5582140454223338,0.05532517389439684,0.6047220639865666,-0.11213524897321148,2.239290341047244,2.821452916276444,0.8617005038439907,0.42775320596045585,0.45571572986053105,-0.26745269261473764
TCGA-78-7145-01A,-0.9901118777700223,-1.5372592109633882,-0.864856036068773,0.2031026330104123,-0.8773437115729344,-0.10482760113264401,-0.05076764491048739,0.006477627981000679,0.3542510711978112,0.2374762514173019,0.06530900870658858,-0.2983493653349984,-0.5005767791038193,-1.510172704627864,-0.5796143158332415
TCGA-78-8648-01A,1.0481562065382164,1.2463425491483524,0.8046375154897667,0.42739780525679444,1.0134852084374264,1.1045810344210023,0.1346812256972871,0.956858256654354,0.3118219958071199,-0.01109468519625372,1.0251449684329859,0.1802020072970954,0.15066100170362948,1.2781279916613004,0.9583639678411521
TCGA-80-5608-01A,-0.5649297078139761,0.01433247851056977,-0.5801452558571897,-0.3422043009590338,3.4640257786069313,-0.8078321509226698,-0.6025487656293966,-0.7578605092917464,-0.5722304647765447,0.6272895156824957,-0.6775098229340691,-0.5254619553884796,-0.29470600701392174,0.18953314218302125,-0.3019350061262323
TCGA-55-7816-01A,-0.6178523756771186,0.507874517517692,-0.3799739478294856,-0.08401464054196688,-0.11606873960858685,1.3253922570881451,-0.48919440279568177,1.0374070264103417,0.31666498399865123,0.08063969776161801,-0.21230909744647106,0.18584636024472365,0.05548020652193939,0.363994135937218,0.5579972200220817
TCGA-69-7979-01A,-0.9675014144411682,-0.9159410553242101,-1.3759611633687783,-0.2691266798959577,-0.34703462627874393,-0.3658509816654418,-0.14031096516679398,-0.6864660625548054,-0.5874290086181081,-0.6361516955059946,-0.889080702474628,0.3110343445385693,-0.32795790726315194,-0.6814882028170752,-0.5774928347786144
TCGA-05-4424-01A,-0.38650759425611614,-0.1856595234712239,0.10212649080200206,0.38647777882236173,-0.4589476401499841,1.0530662413857212,0.06321240528369786,0.31505105426144386,-0.04274649207539056,0.4626278948704393,-0.013438351585016292,0.1211118236873798,-0.3245638679038018,-0.4875333147273902,0.09517611078436061
TCGA-50-8459-01A,0.9511858323262856,-0.43969274499744193,0.41950261717983295,0.7770609416077461,-0.38419057838344817,0.9618290790450944,-0.36036425682284096,0.5780592504639639,1.0462705018393927,0.18761616352240867,0.25151650418556143,0.10772121009568343,-0.26792027220398335,-0.5284138419486594,0.13419560914930584
TCGA-55-8614-01A,-0.20328437791103493,-0.44395662550772724,-0.7887809592641764,0.31675103022711143,-0.3168623756689893,-0.8696829363085282,-0.12114325874128444,-0.09398123895861207,-0.42620312111980796,0.22400295508826723,0.4568081460243641,-0.20499644838356149,0.2885527989280306,-0.33600359491531673,-0.08781187040566023
TCGA-44-6778-01A,1.2353051483113378,1.4690908846679769,1.444836984681714,1.023920781425135,1.2610309516323717,1.527192666537763,0.22416979408962184,1.5707684839954743,0.524693270917001,0.8877443432259858,1.1636634719026073,0.45465516977047776,0.2386294898655497,1.1736972260212124,1.3154905645257506
TCGA-44-7660-01A,-0.07562567702567133,-0.22695029206169007,-0.993387961441704,0.13831817555281048,-0.23919637830834717,-0.0659740673133226,0.3370403829433804,-0.7032533037558434,-0.8104061825021277,-0.4156445881968179,-1.4468265509239824,0.28625478224047785,-0.35328186440557335,-0.11437088183418236,0.24649125167843414
TCGA-49-4512-11A,-0.38873175859952197,0.11486540128906214,0.6851167523482127,-1.1857436689554575,0.26642807838760085,0.6488193008820814,-0.3742826684478338,0.3831362838812099,0.6139809449725562,0.0502398160970684,1.2748730405152913,-0.7510372846839928,-0.38408905408106314,0.46835687520082125,-0.45884274028752003
TCGA-05-4425-01A,-0.6738282126944208,0.2204794717192139,0.5578857802919143,0.05749240762638169,-0.5591441840215831,0.8912412220409958,0.2127408819117662,0.29677898686631693,0.21960222305790664,-0.2722526075476189,0.18492705870709578,0.09695184807575297,0.23718640985042524,0.07567863078551147,0.3053211899581753
TCGA-05-4249-01A,0.25301027136969056,-0.6601398643952971,-0.12017743382385034,0.06694893040009746,-0.6918102449619737,0.1560968895706305,0.41065710540209693,0.1480025605549944,0.7045951773030236,0.048422389138748696,1.0469472348877178,0.027378020526452496,-0.20901722623038818,-0.8548016839281748,-0.20853645102529222
TCGA-91-8497-01A,1.9920269445702192,-0.3485516343831829,1.0593289085959081,0.4705026681266788,-0.15371393009299458,0.10357544562061116,-0.22461789275749075,0.7087264294876848,1.0583164065823831,0.6652970375472819,2.3067848712810335,-0.09737243804165589,0.5616287286388683,-0.35022729135719705,0.020417073082260668
TCGA-50-5068-01A,1.324224991148911,1.325574766320366,0.4312771923136385,-0.019035108615871085,0.2640562005195817,0.2743464410671436,0.5489078918877573,-0.058542612701611506,0.8307860275598221,-0.37219117079365216,0.10283801129828725,-0.0036873483233350935,-0.6298639103599312,0.752355867932943,0.3845569102879853
TCGA-99-AA5R-01A,1.8824877365570736,1.2079519690558516,1.5640946874092028,0.1286913603550831,0.88253093066594,0.19488054800476795,0.7026055500420509,0.2732379337514993,0.9328415042491474,-0.007185707721967404,0.9466316042308686,0.14564795358540433,0.717002974533732,1.4534429652490728,0.7197780181314795
TCGA-L9-A444-01A,1.1034133043339343,2.0804182215555174,0.8306597996537508,0.9185583585450061,1.2373318546574525,0.48000524315490894,-0.0011758630357421782,0.04448739126203016,0.5777151314629234,-0.6579315416313661,-0.10282099244069497,0.39350057752075235,0.9149663913973148,2.3110041507742207,1.4233026383645428
TCGA-78-7163-01A,-0.6865136844866677,-0.7430596554773197,-1.379453234948608,-1.0424155359801455,-0.3210236194818206,-2.2261371310229143,-0.7166918578541553,-2.2698141208106235,-1.3028974280649117,-1.0381537268048724,-1.1546795422109692,-0.39432081301121913,-0.47335359467300836,-0.6135012465280034,-0.37722920901046253
TCGA-49-6761-01A,0.3618861566509397,0.7078339299955846,0.34445635730814217,0.3532717817839697,0.9267377340194146,0.03369015009126445,-0.05053277877149725,-0.23618768563475803,-0.012342173009367716,-0.4616683017822457,-0.5725507298138092,-0.6473108089194433,-0.08977735386423806,0.933619627645786,0.7726724541988541
TCGA-05-4417-01A,0.8698622294194713,0.6243497220745946,0.5720586536110573,1.1991673403882637,-0.09661323373989891,0.26812565355844376,0.11345237486197483,0.2755142709310418,0.8259034776494213,0.5230533217721608,-0.07782294187528352,-0.3073550441715298,0.023041282712351896,0.3331832320962597,0.5473546796153796
TCGA-05-5429-01A,-0.4097439766455205,-1.1202538473943573,-1.0387106259591783,-1.1092390154968457,-0.7285919607441078,-1.0173070634853538,-0.3754991948562631,-1.0040063297633084,-1.3085474743515983,-0.46256075746971714,-0.418172355102892,-0.8902691559627062,-1.100637187931604,-1.3347128341153547,-0.5961544719008048
TCGA-62-A46R-01A,0.12223064937420054,-0.3332555038405819,-0.01653031015904343,1.054861193792024,-0.5759608653536334,-0.10260548867988188,-0.337883196553422,0.04904176018950597,1.1344827361725804,0.0839331659510525,0.9103715732515635,0.23154892611332287,-0.06563426724786346,-0.5528794739255699,0.2297422341749158
TCGA-99-7458-01A,0.07506451818358208,0.7296735658402845,1.084978337624484,1.2825718879795935,-0.1532225761374004,0.12385439029193153,0.29938015348162456,0.29731133978187324,1.108726149950796,-0.13973088993941804,-0.11663273031490551,0.11497525431558184,0.5130812335884093,0.3960860236359877,0.6248498545284842
TCGA-97-8552-01A,0.5447512244220929,-0.5772754927733118,0.5914870102918233,-0.007704851818320979,-0.41138017743957556,0.33983848180531934,-0.013011785837825798,0.6668734424116829,0.473453038260861,0.5651663308273175,0.3426419723337814,0.3534434207626892,0.2308837173671138,-0.507659587152581,-0.01855543807197408
TCGA-44-5645-01B,0.052243638018816804,-0.8853615884714044,0.2514830577886181,1.2248969244610348,-0.42938752306012373,-0.808006812919051,-0.09584571121321614,0.5000310911599377,0.3536663871893873,-0.02607441338409372,-0.007523103515733247,0.3003628911014208,0.013575212678571251,-0.5807983773034582,0.09439436638593196
TCGA-86-8278-01A,-0.06406778832948865,-0.7117805335489106,-0.07129135818942338,0.21310292557519497,-0.5494101412615763,-0.301281887780302,-0.42709295178365764,-0.28504708036755183,-0.432466433055906,-0.24383048372904442,0.4514681190088617,0.18162162058326148,0.3091439362357296,-0.18024763808915525,-0.007569186627449733
TCGA-44-7669-01A,0.11373352783184479,0.0889321957668669,-0.07087464018261051,0.31356362075358407,-0.026214068899670477,0.4897354541551255,-0.3859303136967909,0.342026803582423,-0.1485381712647606,-0.1014587678767758,-0.017211973666728605,0.11489053257000739,-0.5964003681463999,0.205742100600202,0.16485183863197025
TCGA-86-7953-01A,-0.07113118416477718,-0.24976028893117663,0.5069646468388918,1.1285685267548817,-0.3807164188646903,0.7243352232923729,1.5034437871997162,0.10695849159459617,0.47913072248818595,0.38397702689922386,-1.0492428864385233,0.18833805563567912,0.4568536927116223,-0.10888070333758591,0.5966566007724794
TCGA-55-A491-01A,0.42100070515502325,-0.06791036814405674,-0.23255421427139597,-0.2865627166342921,-0.4148245362538064,0.45569257910885863,1.2187146700167624,-0.23256228696969708,0.15206541319490224,-0.4233258718285366,-0.47497069591855823,-0.29596937779131877,-0.05824245352817553,-0.19527316018412472,0.18731065454420612
TCGA-MP-A5C7-01A,-0.9459364966380412,-0.9801686466776903,-1.3620646629080497,-1.1384995840623633,-0.27254088009869154,-1.8623328847504712,-0.9813102534972865,-1.3084883652744463,-1.1616554297552928,-0.8354304217419423,-0.8451714426619574,-0.03066199883961209,-0.06874049085224383,-0.3877139982639015,-1.0418291338859964
TCGA-05-4433-01A,-0.4403040034626228,0.10124670445137594,0.68208332501842,-0.11440413519634463,-0.2689043420315451,1.1457244221563412,0.04302711982744844,0.6457990503305853,-0.03786579570696967,0.44509872292404634,-0.22471916481948498,-0.5304695672738362,0.24996457564131522,0.0714306680514557,0.09473757402824691
